Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2027-04-08,Widget C,West,287,42,Female,2.67252273188372
2027-04-09,Widget B,West,957,21,Male,3.18650258377298
2027-04-10,Widget A,North,369,59,Male,3.2139610807953
2027-04-11,Widget A,East,706,36,Female,2.98559568670834
2027-04-12,Widget C,South,409,35,Female,2.22400389433267
2027-04-13,Widget D,East,231,54,Male,4.70882585916332
2027-04-14,Widget C,North,650,47,Female,3.35434438939702
2027-04-15,Widget D,East,171,36,Male,2.63095686476638
2027-04-16,Widget D,West,892,40,Female,3.60470784297447
2027-04-17,Widget A,East,944,33,Female,4.07186703123922
2027-04-18,Widget C,North,771,18,Male,4.84291235291297
2027-04-19,Widget C,West,286,29,Female,2.99819664907033
2027-04-20,Widget D,East,585,41,Male,1.44839404140304
2027-04-21,Widget C,East,290,51,Male,2.76306320574617
2027-04-22,Widget B,West,521,25,Male,2.91588224581389
2027-04-23,Widget B,South,219,35,Female,4.5879763127427
2027-04-24,Widget C,West,319,65,Male,2.57920307385181
2027-04-25,Widget C,South,152,22,Male,4.81329705954855
2027-04-26,Widget D,North,833,43,Female,2.94052763085734
2027-04-27,Widget B,North,550,47,Female,4.89512200391572
2027-04-28,Widget B,West,511,30,Female,1.03279328452385
2027-04-29,Widget A,West,742,36,Female,4.59526149922539
2027-04-30,Widget D,North,336,46,Female,4.7244818077734
2027-05-01,Widget A,South,857,20,Female,4.84408374306085
2027-05-02,Widget B,North,837,43,Male,1.05230613669846
2027-05-03,Widget D,West,819,57,Female,1.68680334620124
2027-05-04,Widget C,North,505,29,Male,3.61505801237294
2027-05-05,Widget D,West,707,19,Female,1.10189076694043
2027-05-06,Widget C,West,521,28,Male,1.254435984706
2027-05-07,Widget C,North,811,61,Male,1.88431549477377
2027-05-08,Widget D,South,346,45,Female,3.04975907497554
2027-05-09,Widget C,East,171,35,Female,3.18361023706723
2027-05-10,Widget A,North,929,30,Male,1.13704449117402
2027-05-11,Widget B,East,284,54,Female,1.68146900312612
2027-05-12,Widget C,North,105,39,Female,2.99882269333862
2027-05-13,Widget A,East,305,29,Male,3.37576248377362
2027-05-14,Widget C,South,643,19,Male,1.59360678594486
2027-05-15,Widget B,South,710,54,Male,2.59536564778788
2027-05-16,Widget A,North,486,24,Female,4.61760574606781
2027-05-17,Widget B,West,867,43,Female,4.99559714818469
2027-05-18,Widget B,East,798,43,Female,4.94885781932457
2027-05-19,Widget A,West,175,41,Female,4.52669804114749
2027-05-20,Widget A,West,276,29,Male,2.57864035179978
2027-05-21,Widget A,West,926,33,Female,3.74629716829914
2027-05-22,Widget D,South,898,40,Male,2.66636891113679
2027-05-23,Widget A,North,448,57,Female,3.59410810729681
2027-05-24,Widget A,North,354,26,Female,2.23772988387793
2027-05-25,Widget A,South,936,49,Male,3.42480901444133
2027-05-26,Widget A,South,801,32,Female,3.0950339862114
2027-05-27,Widget C,North,407,54,Female,1.0979210632528
2027-05-28,Widget D,West,444,30,Male,4.16281161498446
2027-05-29,Widget B,East,226,22,Female,1.04759132898062
2027-05-30,Widget A,East,386,28,Male,2.17262376901321
2027-05-31,Widget C,East,865,27,Male,1.02369626181601
2027-06-01,Widget C,West,824,69,Male,2.50480565318079
2027-06-02,Widget C,North,861,30,Male,1.25264211265656
2027-06-03,Widget B,South,695,58,Female,4.65404386732497
2027-06-04,Widget A,North,586,63,Female,2.66271718065147
2027-06-05,Widget D,West,482,67,Female,2.83798309945764
2027-06-06,Widget D,South,505,32,Male,2.39940094436342
2027-06-07,Widget C,West,487,59,Female,3.51002461680707
2027-06-08,Widget B,East,624,24,Female,4.13763246647282
2027-06-09,Widget B,East,656,57,Female,3.59258697219591
2027-06-10,Widget B,West,738,45,Female,3.99282847358051
2027-06-11,Widget D,South,725,49,Male,4.62389465403704
2027-06-12,Widget C,South,375,52,Male,4.45418612668571
2027-06-13,Widget A,North,599,32,Female,3.69623381101478
2027-06-14,Widget D,East,816,65,Male,1.85855185161771
2027-06-15,Widget C,North,436,53,Female,3.55081140416772
2027-06-16,Widget C,North,580,38,Female,3.02433238296204
2027-06-17,Widget A,West,996,23,Female,3.86887692404168
2027-06-18,Widget A,West,372,18,Male,4.33172659357166
2027-06-19,Widget A,North,157,21,Female,3.97088598874567
2027-06-20,Widget B,East,427,28,Male,4.38624467984514
2027-06-21,Widget A,West,830,61,Male,1.2554654933641
2027-06-22,Widget C,North,208,43,Female,1.12648015294986
2027-06-23,Widget A,North,378,54,Male,2.03400227079838
2027-06-24,Widget C,North,785,40,Male,4.60266433643451
2027-06-25,Widget D,North,427,46,Female,4.2946370039359
2027-06-26,Widget B,North,875,38,Male,3.73090919118125
2027-06-27,Widget D,North,414,65,Male,3.80303466975886
2027-06-28,Widget D,West,573,62,Female,3.90668187703285
2027-06-29,Widget C,East,210,62,Female,4.77041080193899
2027-06-30,Widget D,North,798,66,Male,4.32876460923023
2027-07-01,Widget C,South,880,44,Female,3.49356154810819
2027-07-02,Widget A,West,328,56,Female,3.66286174102856
2027-07-03,Widget A,West,596,57,Male,1.85496104824449
2027-07-04,Widget C,North,255,30,Male,3.62927530062509
2027-07-05,Widget A,West,572,40,Female,2.69871604967383
2027-07-06,Widget B,North,800,33,Male,1.61184748242298
2027-07-07,Widget D,East,371,47,Female,4.2256112769863
2027-07-08,Widget B,East,986,21,Female,3.04098839921258
2027-07-09,Widget D,West,101,57,Male,4.90970016675769
2027-07-10,Widget A,West,857,33,Male,2.1267174178981
2027-07-11,Widget B,South,821,48,Female,2.92268044922031
2027-07-12,Widget A,West,610,59,Female,2.79198181867547
2027-07-13,Widget D,South,385,42,Female,1.48311808973032
2027-07-14,Widget C,East,970,61,Female,2.70446111532312
2027-07-15,Widget C,East,112,29,Male,2.1502138256837
2027-07-16,Widget B,North,707,43,Female,1.64128188546774
2027-07-17,Widget A,East,597,54,Male,2.12862233614456
2027-07-18,Widget A,South,832,65,Male,1.93300676506557
2027-07-19,Widget B,West,337,50,Female,3.93629412402351
2027-07-20,Widget C,North,193,45,Male,1.12310071303664
2027-07-21,Widget D,South,437,26,Male,3.46985099165289
2027-07-22,Widget B,West,880,29,Female,4.04264536809443
2027-07-23,Widget D,North,270,22,Male,2.92289382587589
2027-07-24,Widget C,East,705,69,Male,4.72625992003167
2027-07-25,Widget A,South,760,45,Female,3.83152278094614
2027-07-26,Widget C,West,723,52,Female,3.99169460524567
2027-07-27,Widget B,North,666,22,Female,1.78773394976348
2027-07-28,Widget A,North,948,51,Female,4.10918230335629
2027-07-29,Widget B,East,566,63,Female,4.32837894433246
2027-07-30,Widget B,West,727,51,Female,2.44506555362396
2027-07-31,Widget C,East,242,30,Female,1.85345227213189
2027-08-01,Widget B,East,300,56,Male,2.54020271681447
2027-08-02,Widget C,West,279,59,Male,3.95843187600055
2027-08-03,Widget A,West,813,62,Female,2.67055602347481
2027-08-04,Widget C,West,463,65,Male,3.94660750089915
2027-08-05,Widget A,South,578,31,Male,1.45425816391015
2027-08-06,Widget C,West,664,28,Female,4.22404684195394
2027-08-07,Widget D,North,570,59,Male,2.01282992656943
2027-08-08,Widget D,East,483,55,Female,1.99571595085837
2027-08-09,Widget B,South,791,21,Male,3.36152386081544
2027-08-10,Widget C,West,516,50,Female,1.28047218298796
2027-08-11,Widget C,South,924,24,Male,1.10519090673867
2027-08-12,Widget A,West,407,58,Male,2.0441146611738
2027-08-13,Widget B,South,748,25,Male,3.15227020293929
2027-08-14,Widget C,East,793,54,Female,4.63046554490091
2027-08-15,Widget B,East,466,68,Male,4.38574070522923
2027-08-16,Widget D,North,100,27,Male,2.9617858396839
2027-08-17,Widget C,North,143,60,Female,1.14820797477397
2027-08-18,Widget C,West,838,32,Female,3.14101093851724
2027-08-19,Widget B,East,942,55,Male,3.81918239970118
2027-08-20,Widget C,South,197,32,Male,2.35665813010014
2027-08-21,Widget B,South,819,22,Male,1.44425321312662
2027-08-22,Widget C,South,364,46,Male,2.11427181282264
2027-08-23,Widget A,North,899,36,Female,4.08635545787126
2027-08-24,Widget B,South,882,68,Male,2.40497532913331
2027-08-25,Widget C,North,239,27,Male,4.24792596274284
2027-08-26,Widget D,North,580,29,Female,2.2780858072299
2027-08-27,Widget C,West,336,21,Male,1.65422015365527
2027-08-28,Widget D,South,171,48,Male,2.74339343805443
2027-08-29,Widget D,South,766,35,Male,2.80909804915656
2027-08-30,Widget A,East,289,33,Female,1.06443287419735
2027-08-31,Widget B,West,367,57,Female,1.4681802908253
2027-09-01,Widget C,East,420,53,Male,1.73970407509127
2027-09-02,Widget A,West,206,42,Male,1.4543492695147
2027-09-03,Widget C,South,331,40,Female,2.36610430168546
2027-09-04,Widget D,North,141,29,Male,4.85849142246807
2027-09-05,Widget B,North,801,51,Male,3.03689015330831
2027-09-06,Widget C,North,982,53,Female,3.51022409548259
2027-09-07,Widget C,North,238,54,Female,2.42554591409211
2027-09-08,Widget D,North,714,20,Female,2.29395104657258
2027-09-09,Widget C,East,782,26,Male,1.09258708766003
2027-09-10,Widget C,West,962,35,Male,3.00133462270409
2027-09-11,Widget D,South,372,60,Male,2.93443602700667
2027-09-12,Widget A,East,580,52,Male,1.63132290472449
2027-09-13,Widget D,West,515,51,Female,4.05729600082682
2027-09-14,Widget A,North,605,58,Male,2.97069732124401
2027-09-15,Widget B,West,832,31,Male,2.35597588064629
2027-09-16,Widget A,West,824,21,Female,1.58763563609171
2027-09-17,Widget A,North,952,46,Female,3.20864330788405
2027-09-18,Widget B,North,523,58,Male,4.01126810435524
2027-09-19,Widget A,North,506,62,Female,2.12799741073989
2027-09-20,Widget D,South,667,67,Female,1.87517740630689
2027-09-21,Widget A,North,489,32,Male,3.08773985625831
2027-09-22,Widget B,South,441,45,Male,1.62137321004007
2027-09-23,Widget D,North,713,59,Male,3.66645354637714
2027-09-24,Widget B,South,592,33,Male,3.42137451177692
2027-09-25,Widget B,West,291,29,Female,1.34832819836571
2027-09-26,Widget C,East,598,69,Female,1.1460815175255
2027-09-27,Widget C,West,921,22,Male,3.48115461035434
2027-09-28,Widget B,West,811,51,Male,2.17717509595496
2027-09-29,Widget B,North,332,59,Female,1.34578301269359
2027-09-30,Widget B,South,326,18,Male,4.03771481982595
2027-10-01,Widget C,East,470,56,Male,2.25617601207058
2027-10-02,Widget C,North,238,49,Male,2.83839819855289
2027-10-03,Widget A,North,955,43,Male,1.94725170981508
2027-10-04,Widget A,North,916,34,Female,3.50926831343186
2027-10-05,Widget B,West,248,65,Male,2.20595366141744
2027-10-06,Widget D,South,214,44,Female,4.87208384491051
2027-10-07,Widget D,South,549,41,Male,3.81179019446763
2027-10-08,Widget C,East,162,52,Male,1.54688910549386
2027-10-09,Widget C,South,203,63,Female,2.66677935869387
2027-10-10,Widget C,South,950,59,Male,2.54168439891951
2027-10-11,Widget B,North,970,56,Female,3.13698844288153
2027-10-12,Widget D,North,767,43,Male,4.36772269791701
2027-10-13,Widget A,West,372,66,Male,3.33368806073201
2027-10-14,Widget B,North,105,55,Male,1.2462267104
2027-10-15,Widget A,North,246,40,Male,3.62166278721142
2027-10-16,Widget A,North,283,39,Male,1.03306119178343
2027-10-17,Widget B,North,127,21,Female,4.11984184216157
2027-10-18,Widget A,West,649,66,Female,3.66654428964497
2027-10-19,Widget D,North,218,26,Male,2.23514263341034
2027-10-20,Widget A,East,392,21,Male,2.16976721835806
2027-10-21,Widget D,East,470,24,Female,4.19309198618522
2027-10-22,Widget D,East,343,40,Female,4.13334676769848
2027-10-23,Widget D,East,679,19,Male,2.40920941750704
2027-10-24,Widget C,North,825,66,Male,2.19579091231912
2027-10-25,Widget A,East,317,41,Female,3.23929915553116
2027-10-26,Widget B,North,276,57,Male,1.03346263993658
2027-10-27,Widget B,West,398,48,Female,1.33066815194617
2027-10-28,Widget A,East,775,64,Male,1.50467836059495
2027-10-29,Widget C,South,157,48,Female,1.7416472713087
2027-10-30,Widget C,East,368,64,Female,3.04807250670188
2027-10-31,Widget D,East,407,57,Male,4.96896765944449
2027-11-01,Widget A,North,669,65,Female,3.61045360698941
2027-11-02,Widget A,East,387,68,Male,1.24519517779689
2027-11-03,Widget B,South,204,60,Male,3.10231749624897
2027-11-04,Widget A,North,327,51,Male,2.98658084955802
2027-11-05,Widget C,North,346,41,Male,1.5766712632722
2027-11-06,Widget A,West,799,66,Female,4.68108947520963
2027-11-07,Widget B,West,593,43,Male,2.76306099070148
2027-11-08,Widget D,East,182,33,Male,4.97823656243896
2027-11-09,Widget B,West,285,64,Male,2.68028918100866
2027-11-10,Widget B,West,351,30,Male,3.43183081073444
2027-11-11,Widget D,West,454,32,Female,1.41905014580576
2027-11-12,Widget B,North,849,44,Male,2.81691129522748
2027-11-13,Widget B,North,971,21,Female,1.95506357601589
2027-11-14,Widget A,North,795,33,Female,4.34225919428494
2027-11-15,Widget A,West,895,47,Female,4.13567833947016
2027-11-16,Widget D,North,996,61,Male,4.29671999850143
2027-11-17,Widget A,West,309,47,Male,3.89443775103181
2027-11-18,Widget A,North,915,53,Male,4.33073289448021
2027-11-19,Widget B,North,907,20,Male,1.80331500069968
2027-11-20,Widget C,South,708,39,Female,2.80817510631921
2027-11-21,Widget A,East,546,66,Female,3.76738751978387
2027-11-22,Widget C,West,559,39,Male,3.54956999174054
2027-11-23,Widget A,South,571,67,Male,3.86541793149635
2027-11-24,Widget A,North,819,67,Male,1.89703353260493
2027-11-25,Widget D,West,469,66,Male,1.39373883617996
2027-11-26,Widget D,North,999,29,Male,4.66722631229911
2027-11-27,Widget D,East,591,38,Male,3.24068758226943
2027-11-28,Widget C,South,236,21,Male,1.61530369802964
2027-11-29,Widget B,East,466,48,Female,4.17374632754945
2027-11-30,Widget A,South,283,61,Female,4.65971974651713
2027-12-01,Widget A,North,687,48,Female,1.67825407428444
2027-12-02,Widget A,East,386,40,Female,4.26964982107644
2027-12-03,Widget C,East,571,37,Male,4.73290024527651
2027-12-04,Widget D,North,474,32,Male,4.75344640118407
2027-12-05,Widget B,East,753,40,Male,4.65662584661401
2027-12-06,Widget C,West,848,45,Male,3.18568404944041
2027-12-07,Widget D,South,636,33,Male,2.42484526901548
2027-12-08,Widget C,South,610,54,Female,1.02909123077604
2027-12-09,Widget B,South,901,38,Male,1.24364890748611
2027-12-10,Widget D,West,678,32,Female,2.71535606118956
2027-12-11,Widget C,South,349,34,Male,2.59730458556604
2027-12-12,Widget B,North,609,67,Female,1.73885563827953
2027-12-13,Widget A,East,729,54,Male,2.58192011212663
2027-12-14,Widget B,West,172,30,Female,1.69860026182147
2027-12-15,Widget A,South,381,36,Male,4.39516501110336
2027-12-16,Widget C,North,459,47,Male,2.1927795115024
2027-12-17,Widget D,East,109,62,Male,3.39425740063324
2027-12-18,Widget D,East,310,35,Male,3.01137224799635
2027-12-19,Widget C,West,934,31,Female,1.20752831037597
2027-12-20,Widget D,West,251,53,Male,4.76893487796466
2027-12-21,Widget D,West,104,53,Female,3.10890391300193
2027-12-22,Widget A,North,294,37,Male,2.30023057356726
2027-12-23,Widget C,North,382,69,Female,1.63250627853227
2027-12-24,Widget B,West,563,36,Male,2.35410653890734
2027-12-25,Widget A,South,212,62,Male,1.08204641209356
2027-12-26,Widget C,East,370,61,Female,2.45423262139319
2027-12-27,Widget A,East,262,24,Male,3.12594370921802
2027-12-28,Widget B,North,559,61,Male,4.48746498340378
2027-12-29,Widget B,East,204,21,Female,3.74949767079119
2027-12-30,Widget C,South,792,51,Male,1.44632925253297
2027-12-31,Widget B,East,655,19,Female,1.59098529775184
2028-01-01,Widget A,North,381,22,Male,2.7124934712735
2028-01-02,Widget B,North,786,27,Female,1.78283100655515
2028-01-03,Widget A,South,261,49,Female,1.11139911033102
2028-01-04,Widget A,South,450,59,Female,4.22005952047228
2028-01-05,Widget B,East,533,58,Female,1.07809028279198
2028-01-06,Widget C,East,951,30,Male,4.32275842079206
2028-01-07,Widget D,North,239,56,Male,1.57641585213186
2028-01-08,Widget B,South,570,22,Female,4.89871364322847
2028-01-09,Widget A,South,231,27,Male,3.41549564730476
2028-01-10,Widget A,South,186,27,Male,3.93993188651958
2028-01-11,Widget B,East,787,55,Male,1.44193451187226
2028-01-12,Widget C,South,282,44,Female,4.44841629380592
2028-01-13,Widget C,North,467,68,Male,4.35676937148615
2028-01-14,Widget A,North,228,38,Male,3.61197092616687
2028-01-15,Widget A,East,345,25,Female,3.00909945838155
2028-01-16,Widget C,West,700,18,Male,3.88595669252669
2028-01-17,Widget D,East,677,45,Female,1.02371286134751
2028-01-18,Widget B,West,769,66,Female,3.36976302159384
2028-01-19,Widget A,South,998,56,Female,4.38962453971695
2028-01-20,Widget A,East,477,31,Male,2.42759954869902
2028-01-21,Widget C,North,248,38,Male,1.43315742593167
2028-01-22,Widget B,South,951,47,Female,2.68350899897282
2028-01-23,Widget C,North,532,38,Female,3.90841779623403
2028-01-24,Widget B,South,727,66,Female,1.42920484148269
2028-01-25,Widget B,East,825,26,Female,1.82419424085156
2028-01-26,Widget B,West,568,34,Female,1.5902073873148
2028-01-27,Widget A,South,545,22,Female,4.1877910223009
2028-01-28,Widget D,West,580,48,Male,1.25157048980995
2028-01-29,Widget C,South,983,69,Female,3.74634600845773
2028-01-30,Widget D,North,393,57,Female,2.46582768301277
2028-01-31,Widget C,North,864,55,Female,4.02316497154121
2028-02-01,Widget B,South,242,60,Male,4.85753367513615
2028-02-02,Widget A,West,349,36,Male,1.45818119834593
2028-02-03,Widget D,East,977,53,Male,2.25754016426983
2028-02-04,Widget A,East,401,67,Male,4.24050171087543
2028-02-05,Widget C,North,124,50,Female,2.06463354420471
2028-02-06,Widget A,East,888,30,Male,1.86048238818416
2028-02-07,Widget A,North,988,31,Female,4.30151191147589
2028-02-08,Widget D,East,989,50,Female,4.94832945602388
2028-02-09,Widget B,South,169,46,Female,3.22752236059186
2028-02-10,Widget A,North,724,60,Female,2.11219499333336
2028-02-11,Widget B,North,974,66,Female,2.59426384640022
2028-02-12,Widget C,South,211,53,Female,1.68052130953444
2028-02-13,Widget A,North,463,61,Male,4.04754911556301
2028-02-14,Widget D,East,402,27,Male,4.09389607129107
2028-02-15,Widget C,East,570,48,Male,4.50048396952998
2028-02-16,Widget C,North,190,23,Male,1.10641025438626
2028-02-17,Widget D,East,629,18,Male,3.24792536650552
2028-02-18,Widget A,West,760,24,Female,1.85702173737274
2028-02-19,Widget A,North,838,44,Male,2.36353206196943
2028-02-20,Widget C,South,825,38,Male,4.13982246114603
2028-02-21,Widget A,West,971,45,Male,1.76813460944598
2028-02-22,Widget B,North,762,33,Female,3.55336700232436
2028-02-23,Widget D,South,291,63,Female,3.61826476489439
2028-02-24,Widget B,East,651,40,Female,4.8163756596092
2028-02-25,Widget A,South,341,69,Male,4.10064371411575
2028-02-26,Widget C,West,237,37,Male,4.21454058861477
2028-02-27,Widget D,East,444,55,Male,3.12640299607157
2028-02-28,Widget A,North,279,42,Male,1.74712322864948
2028-02-29,Widget A,East,811,45,Male,2.70225346287341
2028-03-01,Widget C,North,602,22,Female,3.19795829404728
2028-03-02,Widget C,North,302,38,Male,3.71367700685485
2028-03-03,Widget B,South,672,35,Female,3.43083644732771
2028-03-04,Widget D,South,291,64,Male,2.57591131566897
2028-03-05,Widget D,South,104,23,Female,2.06125242798337
2028-03-06,Widget C,West,989,46,Female,1.67292337281473
2028-03-07,Widget B,West,336,36,Female,3.77538154508907
2028-03-08,Widget D,South,792,50,Female,3.58159469724994
2028-03-09,Widget C,West,410,18,Male,3.74948986303123
2028-03-10,Widget A,East,648,62,Male,2.49010981121118
2028-03-11,Widget D,East,155,20,Male,2.04963129028298
2028-03-12,Widget B,West,542,59,Female,4.0388853147237
2028-03-13,Widget B,West,336,38,Male,4.09458958022134
2028-03-14,Widget B,East,969,52,Male,2.82246549586736
2028-03-15,Widget A,North,960,58,Male,3.4476163390693
2028-03-16,Widget D,East,296,57,Male,2.49407865692697
2028-03-17,Widget D,East,684,20,Female,3.80778880047923
2028-03-18,Widget A,West,670,42,Female,4.34288638659149
2028-03-19,Widget D,East,851,62,Male,3.7529331093426
2028-03-20,Widget A,West,613,55,Male,3.05033050738855
2028-03-21,Widget A,West,548,62,Male,2.83463183796948
2028-03-22,Widget A,South,459,37,Female,3.56927860390298
2028-03-23,Widget B,East,799,69,Female,3.71924356640532
2028-03-24,Widget D,North,918,61,Female,3.23491777409816
2028-03-25,Widget A,South,129,62,Male,3.49976910042958
2028-03-26,Widget D,West,878,51,Female,1.38635472997813
2028-03-27,Widget B,West,207,38,Female,4.80706206456931
2028-03-28,Widget A,North,943,65,Female,4.16309225492814
2028-03-29,Widget C,West,701,40,Female,2.49571147882714
2028-03-30,Widget B,East,816,23,Female,3.25125044381452
2028-03-31,Widget C,South,990,68,Male,1.18929812054569
2028-04-01,Widget D,West,544,30,Male,1.16491125599624
2028-04-02,Widget D,West,992,66,Male,2.00319334044785
2028-04-03,Widget B,North,537,40,Male,3.75880656945849
2028-04-04,Widget D,East,831,26,Female,4.40859099120005
2028-04-05,Widget C,West,989,34,Male,3.23674351991939
2028-04-06,Widget A,North,705,19,Male,3.12853095832941
2028-04-07,Widget A,West,556,36,Male,2.60923813516586
2028-04-08,Widget A,North,714,36,Female,1.64639182383208
2028-04-09,Widget B,North,834,24,Male,1.47341640530635
2028-04-10,Widget D,East,797,59,Female,4.04271904488386
2028-04-11,Widget C,West,795,59,Female,4.7100142051863
2028-04-12,Widget D,East,594,37,Female,2.83313286554509
2028-04-13,Widget D,North,773,26,Male,3.63778263486255
2028-04-14,Widget D,South,346,34,Female,4.65783060352377
2028-04-15,Widget A,West,642,44,Male,1.36045453173658
2028-04-16,Widget C,South,663,64,Male,4.08192581247612
2028-04-17,Widget C,West,956,19,Male,3.4672675375023
2028-04-18,Widget D,East,687,53,Female,3.39454871531945
2028-04-19,Widget A,East,996,36,Female,2.17016171392628
2028-04-20,Widget A,East,538,34,Male,3.73557341911071
2028-04-21,Widget C,East,377,22,Female,4.17919101928311
2028-04-22,Widget A,East,651,56,Female,1.45143265977479
2028-04-23,Widget A,South,712,35,Female,3.13408572392394
2028-04-24,Widget A,East,210,24,Male,1.40506072394964
2028-04-25,Widget B,North,484,34,Female,4.49029607719058
2028-04-26,Widget D,North,932,56,Female,3.03054689062539
2028-04-27,Widget C,South,860,53,Male,4.23186275704303
2028-04-28,Widget C,West,290,57,Female,2.47234255066486
2028-04-29,Widget B,North,589,62,Male,1.5003129072653
2028-04-30,Widget D,West,793,21,Female,1.16599721754285
2028-05-01,Widget C,South,525,55,Female,2.1260384830895
2028-05-02,Widget A,West,504,42,Female,1.97693480145631
2028-05-03,Widget C,West,434,22,Female,3.24140789607985
2028-05-04,Widget A,West,308,47,Female,1.08695535225483
2028-05-05,Widget B,West,121,29,Female,3.08228217719669
2028-05-06,Widget A,South,777,21,Male,2.56708696804801
2028-05-07,Widget C,North,710,41,Female,3.30848907965777
2028-05-08,Widget C,East,307,46,Female,3.80967011260146
2028-05-09,Widget C,West,107,26,Female,3.53636778031936
2028-05-10,Widget B,North,801,21,Male,4.93857747749347
2028-05-11,Widget B,North,786,68,Male,1.55306137550748
2028-05-12,Widget D,South,884,41,Male,2.71894803571911
2028-05-13,Widget C,North,628,31,Female,2.69932294657324
2028-05-14,Widget A,South,701,22,Female,2.66821281481168
2028-05-15,Widget B,West,752,35,Male,3.65519356817067
2028-05-16,Widget C,West,756,59,Male,2.95931224218689
2028-05-17,Widget C,East,265,36,Male,3.06973023925185
2028-05-18,Widget B,East,948,29,Female,2.72942396858706
2028-05-19,Widget D,East,595,35,Male,4.96679784407425
2028-05-20,Widget B,North,689,34,Female,4.71024539527617
2028-05-21,Widget B,West,528,47,Female,2.23089675745748
2028-05-22,Widget A,South,873,41,Female,1.44637569906667
2028-05-23,Widget A,East,262,28,Male,4.35905889615441
2028-05-24,Widget D,South,465,52,Female,4.9886810057029
2028-05-25,Widget C,South,625,40,Male,2.17043557615858
2028-05-26,Widget B,East,338,34,Male,2.43113970336707
2028-05-27,Widget D,West,171,18,Male,4.76653272594081
2028-05-28,Widget A,East,544,32,Male,3.84451807201236
2028-05-29,Widget B,South,754,49,Female,2.18255332711854
2028-05-30,Widget C,East,921,26,Female,3.32418596513566
2028-05-31,Widget A,South,608,32,Female,4.77691831745702
2028-06-01,Widget A,South,894,45,Female,4.24725242778311
2028-06-02,Widget A,East,368,41,Male,3.96733085491464
2028-06-03,Widget D,North,852,52,Male,3.94798524690809
2028-06-04,Widget C,East,514,39,Male,1.71208129716908
2028-06-05,Widget B,North,344,44,Male,4.29872495691175
2028-06-06,Widget D,South,774,36,Female,2.10447452977383
2028-06-07,Widget D,South,159,62,Male,4.72146663160612
2028-06-08,Widget D,North,105,29,Female,2.45855996405513
2028-06-09,Widget A,South,808,37,Male,4.43064158816903
2028-06-10,Widget C,North,669,18,Male,2.06493397807121
2028-06-11,Widget D,North,916,38,Male,3.05810774632896
2028-06-12,Widget B,South,506,66,Male,1.42754118195624
2028-06-13,Widget C,West,316,62,Female,3.6404756119847
2028-06-14,Widget B,North,125,18,Female,4.34431710066735
2028-06-15,Widget C,East,914,27,Female,3.87378912520966
2028-06-16,Widget B,East,104,64,Female,3.09303405175463
2028-06-17,Widget A,South,631,49,Male,1.18046351440584
2028-06-18,Widget D,West,489,56,Male,4.73376402868343
2028-06-19,Widget B,South,809,39,Female,3.82195819431454
2028-06-20,Widget C,West,670,35,Female,3.98345695346133
2028-06-21,Widget D,North,547,65,Male,4.17872230204323
2028-06-22,Widget D,North,853,63,Male,3.99097370371044
2028-06-23,Widget C,North,245,49,Female,2.76446465639333
2028-06-24,Widget B,North,487,44,Female,3.93448731715179
2028-06-25,Widget A,East,884,45,Female,3.50010715124132
2028-06-26,Widget A,East,348,35,Male,4.41606533467515
2028-06-27,Widget B,South,625,56,Female,4.20983926134948
2028-06-28,Widget D,West,561,66,Female,1.16549752986904
2028-06-29,Widget D,North,112,46,Female,2.51554836133042
2028-06-30,Widget D,North,483,35,Female,1.13886460873558
2028-07-01,Widget D,West,655,61,Female,1.40829969906439
2028-07-02,Widget B,West,986,25,Male,3.40564288801445
2028-07-03,Widget D,South,498,48,Female,4.49528728464901
2028-07-04,Widget C,West,118,51,Male,1.47929903483707
2028-07-05,Widget D,North,674,24,Female,2.80435714986733
2028-07-06,Widget A,North,590,53,Female,4.64351561922578
2028-07-07,Widget D,North,850,35,Female,4.25720393468635
2028-07-08,Widget B,North,518,55,Male,3.07867158586372
2028-07-09,Widget A,North,436,26,Male,4.08628575731532
2028-07-10,Widget B,South,518,26,Male,3.09077509617815
2028-07-11,Widget B,North,711,63,Female,1.6323693491314
2028-07-12,Widget A,South,774,25,Female,1.49894445288672
2028-07-13,Widget B,North,221,68,Male,1.75347292826828
2028-07-14,Widget B,East,531,52,Male,2.40368837986272
2028-07-15,Widget D,East,143,35,Female,4.72211707069608
2028-07-16,Widget C,East,971,22,Male,4.19871365461441
2028-07-17,Widget B,East,416,31,Female,2.73120624490527
2028-07-18,Widget B,South,480,45,Male,2.9723068391503
2028-07-19,Widget B,South,244,47,Male,2.06243783066566
2028-07-20,Widget D,West,426,21,Male,3.81741182588852
2028-07-21,Widget C,North,462,56,Female,4.21106268584815
2028-07-22,Widget A,East,149,37,Female,1.95561878267031
2028-07-23,Widget D,South,164,42,Male,1.16728649514586
2028-07-24,Widget D,North,454,45,Female,3.49555577265188
2028-07-25,Widget C,North,899,29,Female,3.25004847654127
2028-07-26,Widget C,South,263,19,Female,2.60852462011551
2028-07-27,Widget D,East,240,60,Female,3.57557576709284
2028-07-28,Widget A,West,925,31,Male,3.20245319194057
2028-07-29,Widget D,North,227,39,Female,2.00232630637677
2028-07-30,Widget C,West,497,48,Female,2.59091590249089
2028-07-31,Widget A,East,979,40,Male,2.71245427898897
